,commentnum,rate,movie,comment,nicknum,nick,date
5118,13353020,10,부라더,완전 재밌어요 꼭 보세요 올 가을 놓치지 말아야 할 영화!!! ,13353020,debl****,17.11.02
5119,12094765,10,"당신, 거기 있어줄래요",너무 재밌고 잔잔한 감동과 진한 여운이 있는 영화입니다.  따뜻한 연말을 보내고 싶으신분 행복하고 싶으신분들에게 강력하게 추천합니다!! ,13353020,debl****,16.12.27
5120,13352631,10,부라더,"영하보구왔어요, 웃다가 막판엔 찡하네요. 부모님이랑 꼭보세요. ",13352631,jame****,17.11.02
5121,12965514,9,위시 어폰,빠른 전개! 시간 때 우기 좋음! ,13352631,jame****,17.08.03
5122,12228366,10,딥워터 호라이즌,ㅎㄷㄷ한 규모의 이 재난이 진짜라니... 처음부터 끝까지 긴장감 쩐다.. 엔딩크래딧에선 눈물 폭발~ ,13352631,jame****,17.01.26
5123,9465347,10,"러브, 로지","전체적으로 음악두 좋구, 재밌게 봤읍니다. ",13352631,jame****,14.12.11
5124,13352380,10,부라더,재밌게 영화 잘보았습니다.good! ,13352380,cbs7****,17.11.02
5125,13352360,10,부라더,나 이거 두번이나 봤는데 정말 너무 재미있었고 뻔한거같은데 너무 재미있다 캐릭터들의 개성도 잘 살아있고 매력적인 영화 ,13352360,lhn9****,17.11.02
5126,829122,10,맨발의 기봉이,순수한 감동이 너무 마음에 들었음 ,13352360,lhn9****,06.06.03
5127,13352188,10,부라더,웃음과 눈물 두 마리 토끼를 모두 잡은 걸작 코미디 가족극 ,13352188,purp****,17.11.02
5128,13323052,9,토르: 라그나로크,토르와 헐크 케미에서 웃음작렬. 마블 시네마틱 유니버스는 역시 믿고 보는 오락영화. 코르그가 의외로 신스틸러였고 닥터 스트레인지는 짧지만 굵은 존재감 보여주었고 케이트 블란쳇의 악녀의 매력도 좋았다. ,13352188,purp****,17.10.25
5129,13201858,9,치어 댄스,히로세 스즈도 예쁘고 나카조 아야미도 예쁘고 야나기 유리나는 기품이 있고 꿈을 향해 도전하는 청춘의 희망 가득한 메시지가 좋았다. 치어리딩을 소재로 한 영화도 제작되면 좋겠다. ,13352188,purp****,17.09.27
5130,13196170,9,브이아이피,영화 재미있고 맛깔나게 잘 만들었다. 사이코패스 빨갱이는 때려죽이는 게 역시 정답이다. ,13352188,purp****,17.09.26
5131,13137603,7,살인자의 기억법,열린 결말이 뒷맛을 씁쓸하게 합니다만 설현 배우의 연기 좋았습니다. 어디까지가 사실이고 어디까지가 허구인지 그 구별이 너무나 애매합니다. 감독의 역량 문제랄까 직무유기랄까. ,13352188,purp****,17.09.06
5132,13007242,9,빅풋 주니어,온가족이 즐길 수 있는  가족영화 ,13352188,purp****,17.08.09
5133,12812112,8,사랑과 욕망의 짐노페디,유키사다 이사오 감독이 만들어내는 중년 남자의 로망 판타지. 혼수상태에 빠져 있는 아내를 생각할 때에도 다른 여자와의 베드신에서도 사티의 짐노페디가 흘러나와 한글제목이 꽤나 잘 어울렸다. 옆집 여자 역 니시노 쇼 오랜만에 보니 많이 예뻐졌네. ,13352188,purp****,17.07.06
5134,12802152,8,에이리언: 커버넌트,에이리언보다 더 소름 끼치는 A.I. ,13352188,purp****,17.07.04
5135,12662745,9,원더 우먼,"월드타워 슈퍼플렉스G에서 개봉전야제 시사회로 보고 왔다. 갤 가돗 매력 넘치고 크리스 파인 연기도 좋았다. 원더우먼의 탄생비화와 그녀가 진정한 영웅으로 자립하는 이야기에는 재미와 감동이 있었다. 명대사 ""나는 오늘을 당신은 세상을 구하세요"" ",13352188,purp****,17.05.31
5136,12471125,10,데스노트: 더 뉴 월드,여섯 권의 데스노트가 등장하는 만큼 스토리 흥미진진했고 배우들의 연기도 좋았다. 후지이 미나짱 아름답고 하얀 사신 아마도 매력 넘쳤다. 속편이 또 제작되길 응원한다. ,13352188,purp****,17.03.31
5137,12397200,10,"그래, 가족",정말 따뜻하고 훈훈하고 좋은 영화다. 힐링이 되는 영화다. ,13352188,purp****,17.03.06
5138,12334731,9,더 큐어,신선한 판타지호러였다. 영생을 추구하는 자와 진실을 추구하는자 그 대결이 주로 고요하게 때로 자극적으로 그려진다. ,13352188,purp****,17.02.20
5139,12323558,9,마이펫 오지,귀여운 오지의 집 찾기 여정에 동참하고 싶어요. ,13352188,purp****,17.02.17
5140,12074884,10,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,역대 포켓몬 더무비 중 최고! 감동이 있는 포켓몬 ,13352188,purp****,16.12.23
5141,11942219,7,두 번째 스물,13년만에 만난 옛사랑과 이태리를 여행하며 카라바조의 그림들을 관람하는 이야기. 도슨트와 함께 걸어서 세계속으로를 시청하는 듯한 느낌도 있고 옛사랑을 우연히 만나 다시 뜨거운 사랑을 나누는 상상하도 할 수 있었던 영화. ,13352188,purp****,16.11.07
5142,11826940,2,블레어 윗치,그래서 리더가 중요한 거다. 공포물을 가장한 저예산 영화이고 질소과자처럼 과대평가된 영화. ,13352188,purp****,16.10.02
5143,11678338,10,올레,재미이다 정말로!!! ,13352188,purp****,16.08.25
5144,11534428,10,인천상륙작전,평론가 코스프레하는 좌빨 쓰레기들 때문에라도 꼭 10점을 줘야 하는 영화. 호국선열과 UN참천용사님들 감사합니다. ,13352188,purp****,16.08.03
5145,11516032,8,태풍이 지나가고,"철이 덜 든 이혼남을 중심으로 그려지는 잔잔한 가족영화였다. 아베 히로시, 마키 요코, 코바야시 사토미의 안정된 연기도 좋았지만 키키 키린의 관록 느껴지는 연기가 특히 인상적이었다. 코믹한 대사도 많아서 훈훈한 미소가 감도는 영화다. ",13352188,purp****,16.07.31
5146,11090899,10,아이가 다섯,재미있게 잘 보고 있다. 안재욱과 소유진의 케미도 좋고 임수향과 신혜선 등 조연들의 감칠맛 나는 연기도 좋다. 무엇보다 따뜻한 가족애가 잘 묻어나 있어서 좋다. ,13352188,purp****,16.05.02
5147,11051850,10,세븐 데이즈,오랜만에 다시 봤는데 스릴러로서도 형사물로서도 수작이고 인간의 내면을 묘사함에 있어서도 걸작이었다. 이 영화를 감금 납치물 1위로 선정한 디바제시카의 안목은 탁월했다. ,13352188,purp****,16.04.20
5148,10815245,10,그날의 분위기,문채원 정말 매력 넘친다. 부산에서 두 주인공이 함께 거니는 장면이 무척 예뻤다. 이런 운명적인 사랑 현실에서도 꿈꾸어보게 된다. ,13352188,purp****,16.02.07
5149,10465516,7,그놈이다,범인이 밝혀지기 전까진 긴장감도 몰입도도 좋았으나 진실을 알게 된 후의 허탈감은 어찌할 수 없었다. 시나리오 자체에서 역량의 한계를 보여주었지만 배우들의 연기는 좋았다. ,13352188,purp****,15.10.28
5150,10222726,7,"협녀, 칼의 기억",과도하면서도 엉성한 경공술이 오히려 액션의 재미를 반감시켰다. 반전도 있고 내용 자체는 괜찮은 편. ,13352188,purp****,15.08.13
5151,10077511,8,터미네이터 제니시스,재미있게 보았다. 아놀드 형님의 썩소가 압권. 그러나 인류를 구하는 영웅을 악당으로 타락시킨 점은 마이너스적 요소. ,13352188,purp****,15.07.07
5152,10037490,10,캡틴 아메리카: 윈터 솔져,원더풀! 파워풀! 뷰티풀! 이렇게 재미있을 줄이야! 루소 형제 감독의 영화는 앞으로 챙겨보게 될 듯. ,13352188,purp****,15.06.26
5153,9939656,10,간신,성인사극이란 새 지평을 연 수작. 영상미 수려하고 에로티시즘 황홀하고 이야기 재미있고 배우들 연기 몰입감 있으니 좋구나 좋아. ,13352188,purp****,15.05.22
5154,9816889,9,감각의 제국,극단적 탐미주의를 잘 표현한 작품. 70년대 중반에 이런 영화를 만들었다는 사실이 놀라움. 무삭제판을 관람하기 위해 프랑스여행을 하는 일본인이 많았다는 후문 또한 영화의 인기를 말해준다. ,13352188,purp****,15.03.30
5155,9805528,8,인서전트,다이버전트를 재미있게 본 관객들이라면  또한 그 세계관에 몰입되어 볼 수 있는 영화. ,13352188,purp****,15.03.25
5156,9747973,10,기생수 파트1,기대 이상으로 재미있었음. 연기파 희극배우 아베 사다오의 미기 목소리 연기도 좋았고 3D게임과 애니로 유명한 스퀘어에닉스가 참여한 만큼 CG 또한 굉장히 사실적이었음. 스토리 또한 원작을 오랜만에 다시 읽어보고 싶게 만들 만큼 흥미진진했음. ,13352188,purp****,15.02.28
5157,9629183,9,상의원,조선판 패션왕의 느낌. 미를 추구하는 인간의 본능적 욕망과 구중궁궐의 권력다툼을 수려한 영상과 함께 잘 풀어놓은 수작. 공진의 결말이 아쉽지만 재미와 감성을 두루 잘 갖춘 영화였다. ,13352188,purp****,15.01.24
5158,9442415,5,엑소더스: 신들과 왕들,영화의 부제를 모세이야기로 해도 좋을 작품. 초반 전투장면 이후로는 모세의 생애를 답습하는 지루한 전개였다. ,13352188,purp****,14.12.03
5159,9381947,10,인터스텔라,가족애가 인류를 구원한다. 수신제가치국평천하 . 정말 멋진 영화였다. ,13352188,purp****,14.11.14
5160,9158449,3,터널 3D,개연성도 없고 인물간의 유대감도 없고 공포영화같지도 않다. ,13352188,purp****,14.09.03
5161,8915581,8,드래프트 데이,미식축구가 배경이라는 것이 우리 정서와 낯설기는 하지만 드래프트데이 하룻동안 일어나는 이야기를 꽤 재미있게 그리고 있었고 오랜만에 만나는 케빈 코스트너도 반가웠다. 케빈이 고이 접어서 주머니에 넣은 메모지의 내용이 밝혀지는 부분이 영화의 하이라이트. ,13352188,purp****,14.07.14
5162,8886100,5,오큘러스,중반 이후로 현재와 과거가 공존하며 뒤죽박죽이 되어버림. 이따위로 편집을 한 감독에겐 시간관념이란 것이 없는 듯. ,13352188,purp****,14.07.05
5163,8634080,9,분노의 윤리학,참신성이 돋보이는 코믹영화이자 인간본성탐구영화. 재미있다. ,13352188,purp****,14.04.07
5164,8122826,10,신세계,"정말 잘 만든 한국영화. 황정민의 ""브라더""가 명대사. ",13352188,purp****,13.11.07
5165,7331104,6,라이프 오브 파이,거짓말 속의 영상미는 아름답지만 잔혹한 현실을 도피했을 뿐. ,13352188,purp****,13.03.08
5166,5287336,9,데블,정말 잘 만든 영화. 스릴감 있는 전개와 여운을 남기는 결말. ,13352188,purp****,11.03.01
5167,5247635,9,고백,무거운 주제를 독특한 구성으로 흡인력 있게 풀어낸 영화. ,13352188,purp****,11.02.16
5168,5079411,6,황해,결말이 뻔히 보이는 허무감과 뒷맛 씁쓸한 폭력 영화 ,13352188,purp****,10.12.24
5169,4814629,10,아저씨,아빠가 되고 싶었던 슬픈 남자의 옆집 소녀 구출기. 원빈의 카리스마 GOOD! ,13352188,purp****,10.09.03
5170,4422734,10,타이탄,그리스로마 신화의 판타지를 즐겁게 체험할 수 있었던 110분. ,13352188,purp****,10.04.10
5171,5313,9,"바람의 검, 신선조",막부말기 한 시골무사의 가족애와 무사도를 그린 멋진 영화. 음악도 수작 ,13352188,purp****,03.12.23
5172,5316,9,춤추는 대수사선 극장판 2 - 레인보우 브릿지를 봉쇄하라,전편보다 방대해진 스케일. 일본드라마의 입문서 ,13352188,purp****,03.12.23
5173,13351998,10,부라더,마동석 연기 너무 잘해요 ,13351998,clie****,17.11.02
5174,13364670,1,부라더,....부분부분웃긴장면은 있었는데..스토리가 최악이네요.실망헀습니다. ㅜㅜ ,13364670,wjdg****,17.11.05
5175,13263059,9,킹스맨: 골든 서클,꿀잼....몰입도도 최고 ,13364670,wjdg****,17.10.08
5176,12098480,4,판도라,보는 내내 짜증만나고....배우가 좀 별로였고... 상황이 슬픈건 맞는데 눈물은 안났다... 특히 며느리와 시어머니의 관계에서 눈물 너무 짜내는것같음.. ,13364670,wjdg****,16.12.28
5177,9115358,1,명량,흠....별로 ㅠ ㅠ 사극은내스타일이아니야 ,13364670,wjdg****,14.08.20
5178,5675846,10,블라인드,정말 재밌어요..오.... 최고의 긴장감..ㅎㅎ ,13364670,wjdg****,11.08.21
5179,5185209,9,글러브,야구영화인데 오그라들지않게 잘만든거같음ㅋㅋ감동도있고 재미는별로 ,13364670,wjdg****,11.01.26
5180,3577777,10,타이타닉,완전....짱 ,13364670,wjdg****,09.06.20
5181,3565510,10,스쿨 오브 락,재밌다 ㅋㅋ ,13364670,wjdg****,09.06.14
5182,3275874,8,작전명 발키리,볼만한 영화~ ,13364670,wjdg****,09.02.03
5183,3275858,10,과속스캔들,친구들이 재밌다 재밌다 그래서 봤는데  ㅋㅋㅋ 기대이상~!!  박보영★ ,13364670,wjdg****,09.02.03
5184,13364332,1,부라더,진짜개노잼 무대인사해서 보고왔는데 계속 졸아서 뭔내용인지도모르겠다 ,13364332,jimi****,17.11.05
5185,13354773,10,부라더,유쾌하게 볼수 있는 영화네요..^^ ,13354773,1rop****,17.11.03
5186,13354768,10,부라더,감동과 재미 둘다 잡은듯요ㅎ 재밌게 잘봤습니다. ,13354768,koh4****,17.11.02
5187,13354765,10,부라더,재미도 감동도 팡팡！！！옆에서 남편이 너무 애절하게 울어서 저도 넘나 슬펐어염ㅠㅠㅠ ,13354765,kodi****,17.11.02
5188,13352431,10,부라더,웃음과 감동이 있는 영화!!! 강추합니다~~ ,13352431,jaei****,17.11.02
5189,13351949,10,부라더,유쾌하고 감동 있는 영화 배우들 케미도 좋네요. ,13351949,macw****,17.11.02
5190,13351943,10,부라더,캐미 굳굳 재밌네요~! ,13351943,ghdw****,17.11.02
5191,13353285,4,부라더,그냥 돈내고 볼 필요는 없음 ,13353285,knig****,17.11.02
5192,13089617,1,청년경찰,"최악,,왜,, 9점이 넘지?알바의힘? ",13353285,knig****,17.08.24
5193,12871779,1,스파이더맨: 홈커밍,잤다 계속잤다 추워서 깼다가 또잤다 ,13353285,knig****,17.07.24
5194,11870400,1,럭키,보지마세요 진심으로 드리는 말씀입니다 ,13353285,knig****,16.10.15
5195,11730783,7,밀정,뭔가 한방이 부족..아쉬운 영화 ,13353285,knig****,16.09.11
5196,11148114,1,곡성(哭聲),곡성(哭聲)뭐지?10101010 ,13353285,knig****,16.05.15
5197,8685013,4,역린,"지루,,잠와요,,,내용이 너무산만하고 긴장감 제로,,,막판 삼십분 스퍼트 했으나,,,역부족,,, ",13353285,knig****,14.04.30
5198,8145344,10,더 파이브,올해 한국 영화중 소원과 쌍벽을 이루는 수작임 ㅎ완전 잼나요ㅎ ,13353285,knig****,13.11.16
5199,8131769,1,동창생,스토리 전개도 느리고 흡입럭도 없고 이야기 앞뒤도 안맞고 ..이라는 제목은..왜 단건지 이해도 안되고..여튼 제가본 올해 한국영화 중 최악입니다ㅠㅠ ,13353285,knig****,13.11.11
5200,8019638,4,관상,후반부 지루함 .극적인 요소 없음 ..감동도 없음..사극드라마보는듯했음.. ,13353285,knig****,13.09.28
5201,13352566,6,부라더,그냥 그러네요. 재밌지도 재미없지도 않은... ,13352566,kall****,17.11.02
5202,13007465,10,청년경찰,"친구가 보자해서 억지로 봤는데, 은근히 꿀잼이네요.  기본 이상은 합니다. ",13352566,kall****,17.08.09
5203,12922802,10,슈퍼배드 3,"재미도 재미지만, 캐릭터나 넘 귀여웠네요. 절로 웃음지어집니다. ",13352566,kall****,17.07.29
5204,12559879,10,보안관,빵빵 터져요. 가족이랑 함께보세요. 영화 생각하니 또 웃음나네요 ㅋㅋㅋ ,13352566,kall****,17.05.03
5205,11848540,10,맨 인 더 다크,"오랜만에 만나보는 제대로 된 스릴러, 긴장감이 정말 장난이 아님 ",13352566,kall****,16.10.08
5206,11605377,10,국가대표2,"이 영화는 쎄시봉의 길을 가는거 같아요. 작품은 상당히 재밌는데, 흥행은 안되는....  홍보만 제대로 되었으면 솔직히 터널보다 2수는 위의 감동과 재미를 보여주는 작품인데.. 너무 안타깝네요. 본 사람들은 알죠..  >덕혜옹주>부산행>터널 ",13352566,kall****,16.08.11
5207,10873805,10,좋아해줘,아주 재밌게 봤네요. 잘 만든 로코네요. ,13352566,kall****,16.02.21
5208,7918041,1,숨바꼭질,알바들의 피나는 노력 없었으면 평점 4점대에서 놀고 있어야 될 영화!!  이제 손익분기점도 넘은 상황에서 알바들한테 보너스 더 줘야 됨.. 이 영화를 7점대 이상으로 이렇게 오래도록 유지시키다니.. ,13352566,kall****,13.08.24
5209,7393843,10,장고:분노의 추적자,"매번 3~5점 ,많아야 6점주는 평론가들이 7점 넘게 주는거 보면 알지않나요? 재밌는 영화입니다.다른 영화는 평점 거품이 많은데,이건 오히려 저평가군요. ",13352566,kall****,13.03.22
